MatchID,Season,MatchWeek,Date,Time,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,WIN,HalfTimeHomeTeamGoals,HalfTimeAwayTeamGoals,HalfTimeResult,Referee,HomeTeamShots,AwayTeamShots,HomeTeamShotsOnTarget,AwayTeamShotsOnTarget,HomeTeamCorners,AwayTeamCorners,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards,H_BET,X_BET,A_BET,B365Over2.5Goals,B365Under2.5Goals,MarketMaxHomeTeam,MarketMaxDraw,MarketMaxAwayTeam,MarketAvgHomeTeam,MarketAvgDraw,MarketAvgAwayTeam,MarketMaxOver2.5Goals,MarketMaxUnder2.5Goals,MarketAvgOver2.5Goals,MarketAvgUnder2.5Goals,HomeTeamPoints,AwayTeamPoints
2015-2016_Liverpool_Crystal Palace,2015-2016,12,11/8/2015,,Liverpool,Crystal Palace,1,2,A,1,1,D,N Swarbrick,22,9,4,4,14,6,7,6,1,2,0,0,1.67,3.8,6.0,,,,,,,,,,,,,0,3
2015-2016_Chelsea_Norwich,2015-2016,13,11/21/2015,,Chelsea,Norwich,1,0,H,0,0,D,C Pawson,21,4,7,2,6,5,4,12,1,4,0,0,1.4,5.0,9.0,,,,,,,,,,,,,3,0
2015-2016_Everton_Aston Villa,2015-2016,13,11/21/2015,,Everton,Aston Villa,4,0,H,3,0,H,M Oliver,16,10,9,3,2,3,6,9,0,0,0,0,1.57,4.2,6.5,,,,,,,,,,,,,3,0
2015-2016_Man City_Liverpool,2015-2016,13,11/21/2015,,Man City,Liverpool,1,4,A,1,3,A,J Moss,11,14,3,9,11,5,5,13,0,3,0,0,1.7,4.0,5.5,,,,,,,,,,,,,0,3
2015-2016_Newcastle_Leicester,2015-2016,13,11/21/2015,,Newcastle,Leicester,0,3,A,0,1,A,M Jones,9,18,1,7,4,9,9,12,4,1,0,0,2.88,3.6,2.5,,,,,,,,,,,,,0,3
2015-2016_Southampton_Stoke,2015-2016,13,11/21/2015,,Southampton,Stoke,0,1,A,0,1,A,L Mason,16,16,1,4,7,3,8,8,2,0,0,0,1.57,4.0,7.0,,,,,,,,,,,,,0,3
2015-2016_Swansea_Bournemouth,2015-2016,13,11/21/2015,,Swansea,Bournemouth,2,2,D,2,2,D,A Marriner,11,16,4,4,4,5,7,9,3,2,0,0,1.91,3.6,4.5,,,,,,,,,,,,,1,1
2015-2016_Watford_Man United,2015-2016,13,11/21/2015,,Watford,Man United,1,2,A,0,1,A,R Madley,10,13,5,6,4,10,6,12,1,2,0,0,4.33,3.4,2.0,,,,,,,,,,,,,0,3
2015-2016_West Brom_Arsenal,2015-2016,13,11/21/2015,,West Brom,Arsenal,2,1,H,2,1,H,M Clattenburg,4,11,1,3,3,5,14,10,3,2,0,0,7.0,4.33,1.53,,,,,,,,,,,,,3,0
2015-2016_Tottenham_West Ham,2015-2016,13,11/22/2015,,Tottenham,West Ham,4,1,H,2,0,H,A Taylor,22,10,12,4,7,6,13,9,2,2,0,0,1.57,4.2,6.5,,,,,,,,,,,,,3,0
2015-2016_Crystal Palace_Sunderland,2015-2016,13,11/23/2015,,Crystal Palace,Sunderland,0,1,A,0,0,D,M Atkinson,19,12,7,4,11,2,18,11,1,3,0,0,1.57,4.0,7.0,,,,,,,,,,,,,0,3
2015-2016_Aston Villa_Watford,2015-2016,14,11/28/2015,,Aston Villa,Watford,2,3,A,1,1,D,L Mason,12,14,6,6,10,10,6,13,2,3,0,0,2.75,3.3,2.8,,,,,,,,,,,,,0,3
2015-2016_Bournemouth_Everton,2015-2016,14,11/28/2015,,Bournemouth,Everton,3,3,D,0,2,A,K Friend,19,11,10,6,10,5,6,6,2,0,0,0,2.9,3.6,2.5,,,,,,,,,,,,,1,1
2015-2016_Crystal Palace_Newcastle,2015-2016,14,11/28/2015,,Crystal Palace,Newcastle,5,1,H,3,1,H,S Attwell,19,7,8,2,7,5,7,13,1,1,0,0,1.7,3.9,5.5,,,,,,,,,,,,,3,0
2015-2016_Leicester_Man United,2015-2016,14,11/28/2015,,Leicester,Man United,1,1,D,1,1,D,C Pawson,7,10,3,2,1,8,5,7,0,1,0,0,3.1,3.5,2.4,,,,,,,,,,,,,1,1
2015-2016_Man City_Southampton,2015-2016,14,11/28/2015,,Man City,Southampton,3,1,H,2,0,H,R East,16,12,9,8,6,4,14,11,2,1,0,0,1.6,4.33,6.0,,,,,,,,,,,,,3,0
2015-2016_Sunderland_Stoke,2015-2016,14,11/28/2015,,Sunderland,Stoke,2,0,H,0,0,D,M Dean,18,7,5,3,9,5,4,10,0,2,0,1,3.2,3.3,2.45,,,,,,,,,,,,,3,0
2015-2016_Liverpool_Swansea,2015-2016,14,11/29/2015,,Liverpool,Swansea,1,0,H,0,0,D,A Taylor,10,8,2,0,8,7,12,6,3,1,0,0,1.44,4.75,8.0,,,,,,,,,,,,,3,0
2015-2016_Norwich_Arsenal,2015-2016,14,11/29/2015,,Norwich,Arsenal,1,1,D,1,1,D,J Moss,7,12,2,3,3,6,8,6,1,1,0,0,6.0,4.2,1.62,,,,,,,,,,,,,1,1
2015-2016_Tottenham_Chelsea,2015-2016,14,11/29/2015,,Tottenham,Chelsea,0,0,D,0,0,D,M Oliver,9,5,4,1,4,4,14,9,4,2,0,0,2.6,3.4,2.9,,,,,,,,,,,,,1,1
2015-2016_West Ham_West Brom,2015-2016,14,11/29/2015,,West Ham,West Brom,1,1,D,1,0,H,M Atkinson,17,7,6,3,5,2,15,16,0,2,0,0,02.05,3.5,4.0,,,,,,,,,,,,,1,1
2015-2016_Arsenal_Sunderland,2015-2016,15,12/5/2015,,Arsenal,Sunderland,3,1,H,1,1,D,R Madley,16,11,7,4,3,2,7,11,1,1,0,0,1.29,6.0,13.0,,,,,,,,,,,,,3,0
2015-2016_Chelsea_Bournemouth,2015-2016,15,12/5/2015,,Chelsea,Bournemouth,0,1,A,0,0,D,M Jones,19,15,6,5,11,4,10,13,2,1,0,0,1.36,5.25,9.5,,,,,,,,,,,,,0,3
2015-2016_Man United_West Ham,2015-2016,15,12/5/2015,,Man United,West Ham,0,0,D,0,0,D,M Clattenburg,21,9,1,2,6,2,9,13,1,0,0,0,1.44,4.5,9.0,,,,,,,,,,,,,1,1
2015-2016_Southampton_Aston Villa,2015-2016,15,12/5/2015,,Southampton,Aston Villa,1,1,D,0,1,A,A Taylor,23,9,5,2,10,4,4,9,1,2,0,0,1.5,4.5,7.5,,,,,,,,,,,,,1,1
2015-2016_Stoke_Man City,2015-2016,15,12/5/2015,,Stoke,Man City,2,0,H,2,0,H,M Atkinson,7,11,4,4,1,6,9,10,0,1,0,0,5.25,4.0,1.7,,,,,,,,,,,,,3,0
2015-2016_Swansea_Leicester,2015-2016,15,12/5/2015,,Swansea,Leicester,0,3,A,0,2,A,M Oliver,10,16,2,5,3,8,3,19,2,3,0,0,2.7,3.4,2.75,,,,,,,,,,,,,0,3
2015-2016_Watford_Norwich,2015-2016,15,12/5/2015,,Watford,Norwich,2,0,H,1,0,H,M Dean,14,6,7,1,4,1,11,10,3,3,0,0,2.15,3.5,3.6,,,,,,,,,,,,,3,0
2015-2016_West Brom_Tottenham,2015-2016,15,12/5/2015,,West Brom,Tottenham,1,1,D,1,1,D,J Moss,11,9,4,3,3,6,13,10,3,2,0,0,4.75,3.6,1.85,,,,,,,,,,,,,1,1
2015-2016_Newcastle_Liverpool,2015-2016,15,12/6/2015,,Newcastle,Liverpool,2,0,H,0,0,D,A Marriner,6,10,1,1,2,7,6,10,3,1,0,0,5.75,4.33,1.62,,,,,,,,,,,,,3,0
2015-2016_Everton_Crystal Palace,2015-2016,15,12/7/2015,,Everton,Crystal Palace,1,1,D,0,0,D,C Pawson,19,14,4,5,13,6,4,11,1,2,0,0,2.1,3.6,3.75,,,,,,,,,,,,,1,1
2015-2016_Bournemouth_Man United,2015-2016,16,12/12/2015,,Bournemouth,Man United,2,1,H,1,1,D,A Taylor,11,11,5,5,5,7,12,12,2,1,0,0,3.4,3.4,2.3,,,,,,,,,,,,,3,0
2015-2016_Crystal Palace_Southampton,2015-2016,16,12/12/2015,,Crystal Palace,Southampton,1,0,H,1,0,H,M Dean,12,15,5,3,8,5,11,13,0,0,0,0,2.6,3.3,3.0,,,,,,,,,,,,,3,0
2015-2016_Man City_Swansea,2015-2016,16,12/12/2015,,Man City,Swansea,2,1,H,1,0,H,R Madley,13,13,5,7,5,5,13,15,3,1,0,0,1.3,6.0,11.0,,,,,,,,,,,,,3,0
2015-2016_Norwich_Everton,2015-2016,16,12/12/2015,,Norwich,Everton,1,1,D,0,1,A,M Atkinson,9,15,2,3,5,4,9,6,1,0,0,0,2.9,3.5,2.55,,,,,,,,,,,,,1,1
2015-2016_Sunderland_Watford,2015-2016,16,12/12/2015,,Sunderland,Watford,0,1,A,0,1,A,G Scott,14,13,2,6,8,3,6,9,1,0,0,0,2.9,3.3,2.63,,,,,,,,,,,,,0,3
2015-2016_West Ham_Stoke,2015-2016,16,12/12/2015,,West Ham,Stoke,0,0,D,0,0,D,A Marriner,22,12,9,3,11,7,7,9,1,2,0,0,2.63,3.3,2.9,,,,,,,,,,,,,1,1
2015-2016_Aston Villa_Arsenal,2015-2016,16,12/13/2015,,Aston Villa,Arsenal,0,2,A,0,2,A,K Friend,18,8,2,4,5,5,8,7,0,0,0,0,6.5,4.2,1.57,,,,,,,,,,,,,0,3
2015-2016_Liverpool_West Brom,2015-2016,16,12/13/2015,,Liverpool,West Brom,2,2,D,1,1,D,C Pawson,28,4,8,2,4,4,7,10,0,0,0,0,1.4,4.75,10.0,,,,,,,,,,,,,1,1
2015-2016_Tottenham_Newcastle,2015-2016,16,12/13/2015,,Tottenham,Newcastle,1,2,A,1,0,H,R East,20,8,8,4,6,2,13,14,2,2,0,0,1.36,5.5,9.0,,,,,,,,,,,,,0,3
2015-2016_Leicester_Chelsea,2015-2016,16,12/14/2015,,Leicester,Chelsea,2,1,H,1,0,H,M Clattenburg,9,11,5,5,1,8,16,8,2,0,0,0,3.2,3.5,2.35,,,,,,,,,,,,,3,0
2015-2016_Chelsea_Sunderland,2015-2016,17,12/19/2015,,Chelsea,Sunderland,3,1,H,2,0,H,R East,17,11,7,3,2,2,12,12,1,3,0,0,1.33,5.25,12.0,,,,,,,,,,,,,3,0
2015-2016_Everton_Leicester,2015-2016,17,12/19/2015,,Everton,Leicester,2,3,A,1,1,D,J Moss,13,10,5,5,10,2,6,14,2,1,0,0,2.1,3.75,3.6,,,,,,,,,,,,,0,3
2015-2016_Man United_Norwich,2015-2016,17,12/19/2015,,Man United,Norwich,1,2,A,0,1,A,M Oliver,11,6,2,4,11,0,4,10,0,2,0,0,1.45,4.5,8.5,,,,,,,,,,,,,0,3
2015-2016_Newcastle_Aston Villa,2015-2016,17,12/19/2015,,Newcastle,Aston Villa,1,1,D,1,0,H,M Atkinson,8,10,4,7,3,7,9,14,1,3,0,0,02.05,3.5,4.0,,,,,,,,,,,,,1,1
2015-2016_Southampton_Tottenham,2015-2016,17,12/19/2015,,Southampton,Tottenham,0,2,A,0,2,A,K Friend,11,13,4,6,4,7,18,9,1,1,0,0,2.7,3.4,2.8,,,,,,,,,,,,,0,3
2015-2016_Stoke_Crystal Palace,2015-2016,17,12/19/2015,,Stoke,Crystal Palace,1,2,A,0,1,A,R Madley,26,12,5,3,7,3,6,12,2,0,0,0,2.5,3.2,3.2,,,,,,,,,,,,,0,3
2015-2016_West Brom_Bournemouth,2015-2016,17,12/19/2015,,West Brom,Bournemouth,1,2,A,0,0,D,M Dean,6,16,2,7,4,8,12,9,2,1,2,0,2.55,3.3,3.0,,,,,,,,,,,,,0,3
2015-2016_Swansea_West Ham,2015-2016,17,12/20/2015,,Swansea,West Ham,0,0,D,0,0,D,L Mason,21,11,2,2,8,9,6,9,0,1,0,0,2.1,3.4,3.9,,,,,,,,,,,,,1,1
2015-2016_Watford_Liverpool,2015-2016,17,12/20/2015,,Watford,Liverpool,3,0,H,2,0,H,M Clattenburg,6,12,5,4,7,9,6,9,1,0,0,0,4.2,3.6,1.95,,,,,,,,,,,,,3,0
2015-2016_Arsenal_Man City,2015-2016,17,12/21/2015,,Arsenal,Man City,2,1,H,2,0,H,A Marriner,8,20,5,6,4,8,5,16,0,2,0,0,2.45,3.5,3.0,,,,,,,,,,,,,3,0
2015-2016_Aston Villa_West Ham,2015-2016,18,12/26/2015,,Aston Villa,West Ham,1,1,D,0,1,A,M Dean,15,10,8,4,9,6,14,13,3,3,0,0,2.63,3.25,2.75,,,,,,,,,,,,,1,1
2015-2016_Bournemouth_Crystal Palace,2015-2016,18,12/26/2015,,Bournemouth,Crystal Palace,0,0,D,0,0,D,M Oliver,10,8,4,0,8,9,10,13,1,0,0,0,2.4,3.3,3.0,,,,,,,,,,,,,1,1
2015-2016_Chelsea_Watford,2015-2016,18,12/26/2015,,Chelsea,Watford,2,2,D,1,1,D,A Marriner,17,12,2,3,9,4,7,15,1,4,0,0,1.44,4.5,7.5,,,,,,,,,,,,,1,1
2015-2016_Liverpool_Leicester,2015-2016,18,12/26/2015,,Liverpool,Leicester,1,0,H,0,0,D,M Atkinson,25,7,4,3,7,6,11,8,2,1,0,0,1.91,3.8,3.8,,,,,,,,,,,,,3,0
2015-2016_Man City_Sunderland,2015-2016,18,12/26/2015,,Man City,Sunderland,4,1,H,3,0,H,A Taylor,19,11,9,3,5,1,10,11,1,1,0,0,1.2,7.0,13.0,,,,,,,,,,,,,3,0
2015-2016_Newcastle_Everton,2015-2016,18,12/26/2015,,Newcastle,Everton,0,1,A,0,0,D,L Mason,10,20,1,7,1,7,16,12,2,2,0,0,3.2,3.5,2.2,,,,,,,,,,,,,0,3
2015-2016_Southampton_Arsenal,2015-2016,18,12/26/2015,,Southampton,Arsenal,4,0,H,1,0,H,J Moss,15,7,5,4,3,4,10,9,1,0,0,0,3.6,3.5,02.05,,,,,,,,,,,,,3,0
2015-2016_Stoke_Man United,2015-2016,18,12/26/2015,,Stoke,Man United,2,0,H,2,0,H,K Friend,13,11,3,6,1,12,13,16,1,2,0,0,3.25,3.2,2.3,,,,,,,,,,,,,3,0
2015-2016_Swansea_West Brom,2015-2016,18,12/26/2015,,Swansea,West Brom,1,0,H,1,0,H,R East,7,9,2,3,0,7,10,13,1,3,0,0,1.91,3.4,4.5,,,,,,,,,,,,,3,0
2015-2016_Tottenham_Norwich,2015-2016,18,12/26/2015,,Tottenham,Norwich,3,0,H,2,0,H,M Jones,15,11,10,3,9,4,4,13,1,2,0,0,1.4,4.75,8.0,,,,,,,,,,,,,3,0
2015-2016_Arsenal_Bournemouth,2015-2016,19,12/28/2015,,Arsenal,Bournemouth,2,0,H,1,0,H,R East,13,10,6,3,9,3,7,8,2,0,0,0,1.44,4.75,8.0,,,,,,,,,,,,,3,0
2015-2016_Crystal Palace_Swansea,2015-2016,19,12/28/2015,,Crystal Palace,Swansea,0,0,D,0,0,D,N Swarbrick,10,5,2,3,7,4,11,16,3,2,0,0,2.1,3.4,4.0,,,,,,,,,,,,,1,1
2015-2016_Everton_Stoke,2015-2016,19,12/28/2015,,Everton,Stoke,3,4,A,1,2,A,M Clattenburg,15,8,3,5,6,2,10,12,2,1,0,0,1.95,3.6,4.2,,,,,,,,,,,,,0,3
2015-2016_Man United_Chelsea,2015-2016,19,12/28/2015,,Man United,Chelsea,0,0,D,0,0,D,M Atkinson,12,8,2,3,5,3,16,6,4,2,0,0,2.6,3.3,3.0,,,,,,,,,,,,,1,1
2015-2016_Norwich_Aston Villa,2015-2016,19,12/28/2015,,Norwich,Aston Villa,2,0,H,1,0,H,G Scott,9,6,4,3,3,7,10,21,2,5,0,0,02.05,3.6,3.8,,,,,,,,,,,,,3,0
2015-2016_Watford_Tottenham,2015-2016,19,12/28/2015,,Watford,Tottenham,1,2,A,1,1,D,A Taylor,9,10,1,3,5,3,11,13,4,2,1,0,3.75,3.5,2.1,,,,,,,,,,,,,0,3
2015-2016_West Brom_Newcastle,2015-2016,19,12/28/2015,,West Brom,Newcastle,1,0,H,0,0,D,M Jones,22,7,5,2,18,6,7,13,0,0,0,0,2.2,3.25,3.75,,,,,,,,,,,,,3,0
2015-2016_West Ham_Southampton,2015-2016,19,12/28/2015,,West Ham,Southampton,2,1,H,0,1,A,M Oliver,13,15,5,4,4,7,6,12,1,3,0,0,3.6,3.4,2.2,,,,,,,,,,,,,3,0
2015-2016_Leicester_Man City,2015-2016,19,12/29/2015,,Leicester,Man City,0,0,D,0,0,D,C Pawson,11,21,4,5,1,13,11,8,1,3,0,0,4.33,4.0,1.85,,,,,,,,,,,,,1,1
2015-2016_Sunderland_Liverpool,2015-2016,19,12/30/2015,,Sunderland,Liverpool,0,1,A,0,0,D,K Friend,8,17,3,6,6,4,8,16,1,3,0,0,5.5,3.9,1.7,,,,,,,,,,,,,0,3
2015-2016_Arsenal_Newcastle,2015-2016,20,1/2/2016,,Arsenal,Newcastle,1,0,H,0,0,D,A Taylor,16,15,3,6,7,4,10,9,2,2,0,0,1.29,6.5,11.0,,,,,,,,,,,,,3,0
2015-2016_Leicester_Bournemouth,2015-2016,20,1/2/2016,,Leicester,Bournemouth,0,0,D,0,0,D,A Marriner,16,9,2,0,7,1,9,5,1,1,0,1,1.91,3.75,4.33,,,,,,,,,,,,,1,1
2015-2016_Man United_Swansea,2015-2016,20,1/2/2016,,Man United,Swansea,2,1,H,0,0,D,J Moss,19,9,6,4,4,2,14,10,2,1,0,0,1.55,4.2,7.0,,,,,,,,,,,,,3,0
2015-2016_Norwich_Southampton,2015-2016,20,1/2/2016,,Norwich,Southampton,1,0,H,0,0,D,M Clattenburg,10,10,1,4,4,9,9,7,1,0,0,1,3.2,3.4,2.4,,,,,,,,,,,,,3,0
2015-2016_Sunderland_Aston Villa,2015-2016,20,1/2/2016,,Sunderland,Aston Villa,3,1,H,1,0,H,C Pawson,13,8,6,3,3,3,8,13,3,4,0,0,2.5,3.25,3.2,,,,,,,,,,,,,3,0
2015-2016_Watford_Man City,2015-2016,20,1/2/2016,,Watford,Man City,1,2,A,0,0,D,M Atkinson,11,16,3,5,4,5,6,10,1,0,0,0,5.0,4.0,1.75,,,,,,,,,,,,,0,3
2015-2016_West Brom_Stoke,2015-2016,20,1/2/2016,,West Brom,Stoke,2,1,H,0,0,D,L Mason,16,10,5,3,4,6,7,15,1,1,0,1,2.8,3.2,2.8,,,,,,,,,,,,,3,0
2015-2016_West Ham_Liverpool,2015-2016,20,1/2/2016,,West Ham,Liverpool,2,0,H,1,0,H,R Madley,18,23,10,2,3,9,11,8,1,1,0,0,4.0,3.5,02.05,,,,,,,,,,,,,3,0
2015-2016_Crystal Palace_Chelsea,2015-2016,20,1/3/2016,,Crystal Palace,Chelsea,0,3,A,0,1,A,K Friend,8,10,4,4,5,7,12,15,3,0,0,0,3.8,3.5,2.1,,,,,,,,,,,,,0,3
2015-2016_Everton_Tottenham,2015-2016,20,1/3/2016,,Everton,Tottenham,1,1,D,1,1,D,M Oliver,12,19,3,4,4,4,8,11,1,2,0,0,2.8,3.5,2.63,,,,,,,,,,,,,1,1
2015-2016_Aston Villa_Crystal Palace,2015-2016,21,1/12/2016,,Aston Villa,Crystal Palace,1,0,H,0,0,D,M Clattenburg,13,9,3,1,9,0,15,9,2,1,0,0,3.2,3.25,2.45,,,,,,,,,,,,,3,0
2015-2016_Bournemouth_West Ham,2015-2016,21,1/12/2016,,Bournemouth,West Ham,1,3,A,1,0,H,M Atkinson,11,10,4,5,4,7,8,5,1,1,0,0,2.0,3.6,4.0,,,,,,,,,,,,,0,3
2015-2016_Newcastle_Man United,2015-2016,21,1/12/2016,,Newcastle,Man United,3,3,D,1,2,A,M Dean,14,12,6,4,5,3,10,12,1,3,0,0,5.0,3.7,1.8,,,,,,,,,,,,,1,1
2015-2016_Chelsea_West Brom,2015-2016,21,1/13/2016,,Chelsea,West Brom,2,2,D,1,1,D,A Taylor,14,13,2,6,7,7,13,8,3,3,0,0,1.44,4.5,9.0,,,,,,,,,,,,,1,1
2015-2016_Liverpool_Arsenal,2015-2016,21,1/13/2016,,Liverpool,Arsenal,3,3,D,2,2,D,M Jones,22,14,6,5,9,3,9,7,2,0,0,0,2.88,3.4,2.6,,,,,,,,,,,,,1,1
2015-2016_Man City_Everton,2015-2016,21,1/13/2016,,Man City,Everton,0,0,D,0,0,D,R East,22,7,5,2,12,5,5,6,0,1,0,0,1.53,4.75,6.0,,,,,,,,,,,,,1,1
2015-2016_Southampton_Watford,2015-2016,21,1/13/2016,,Southampton,Watford,2,0,H,1,0,H,C Pawson,15,4,7,1,8,1,9,11,1,2,0,0,1.95,3.5,4.33,,,,,,,,,,,,,3,0
2015-2016_Stoke_Norwich,2015-2016,21,1/13/2016,,Stoke,Norwich,3,1,H,0,0,D,N Swarbrick,14,5,4,2,7,3,5,8,0,1,0,1,02.05,3.3,4.2,,,,,,,,,,,,,3,0
2015-2016_Swansea_Sunderland,2015-2016,21,1/13/2016,,Swansea,Sunderland,2,4,A,2,1,H,G Scott,10,7,5,5,8,6,9,12,2,0,1,0,1.8,3.6,5.25,,,,,,,,,,,,,0,3
2015-2016_Tottenham_Leicester,2015-2016,21,1/13/2016,,Tottenham,Leicester,0,1,A,0,0,D,L Mason,21,10,5,2,16,8,13,10,1,0,0,0,1.75,3.8,5.25,,,,,,,,,,,,,0,3
2015-2016_Aston Villa_Leicester,2015-2016,22,1/16/2016,,Aston Villa,Leicester,1,1,D,0,1,A,R East,14,12,5,5,3,4,13,15,3,2,0,0,3.6,3.4,2.2,,,,,,,,,,,,,1,1
2015-2016_Bournemouth_Norwich,2015-2016,22,1/16/2016,,Bournemouth,Norwich,3,0,H,1,0,H,R Madley,15,10,8,3,5,3,8,13,1,1,0,0,1.91,3.6,4.5,,,,,,,,,,,,,3,0
2015-2016_Chelsea_Everton,2015-2016,22,1/16/2016,,Chelsea,Everton,3,3,D,0,0,D,M Jones,14,9,7,4,6,4,12,5,1,1,0,0,1.83,3.75,4.75,,,,,,,,,,,,,1,1
2015-2016_Man City_Crystal Palace,2015-2016,22,1/16/2016,,Man City,Crystal Palace,4,0,H,2,0,H,J Moss,17,9,4,3,5,6,10,11,0,2,0,0,1.4,5.25,8.5,,,,,,,,,,,,,3,0
2015-2016_Newcastle_West Ham,2015-2016,22,1/16/2016,,Newcastle,West Ham,2,1,H,2,0,H,N Swarbrick,23,10,10,3,3,3,9,4,1,0,0,0,2.5,3.4,3.0,,,,,,,,,,,,,3,0
2015-2016_Southampton_West Brom,2015-2016,22,1/16/2016,,Southampton,West Brom,3,0,H,2,0,H,M Atkinson,9,9,5,0,1,3,10,11,0,0,0,0,1.73,3.75,5.5,,,,,,,,,,,,,3,0
2015-2016_Tottenham_Sunderland,2015-2016,22,1/16/2016,,Tottenham,Sunderland,4,1,H,1,1,D,M Dean,26,5,11,2,11,3,8,13,0,2,0,0,1.36,5.25,9.5,,,,,,,,,,,,,3,0
2015-2016_Liverpool_Man United,2015-2016,22,1/17/2016,,Liverpool,Man United,0,1,A,0,0,D,M Clattenburg,19,7,4,1,5,4,6,18,0,2,0,0,2.3,3.25,3.5,,,,,,,,,,,,,0,3
2015-2016_Stoke_Arsenal,2015-2016,22,1/17/2016,,Stoke,Arsenal,0,0,D,0,0,D,C Pawson,14,8,6,3,6,6,16,10,0,0,0,0,4.33,3.6,1.95,,,,,,,,,,,,,1,1
2015-2016_Swansea_Watford,2015-2016,22,1/18/2016,,Swansea,Watford,1,0,H,1,0,H,M Oliver,10,13,2,2,6,3,8,11,2,2,0,0,2.38,3.25,3.4,,,,,,,,,,,,,3,0
2015-2016_Crystal Palace_Tottenham,2015-2016,23,1/23/2016,,Crystal Palace,Tottenham,1,3,A,1,0,H,M Atkinson,11,24,3,11,3,10,11,12,2,2,0,0,3.6,3.5,2.15,,,,,,,,,,,,,0,3
2015-2016_Leicester_Stoke,2015-2016,23,1/23/2016,,Leicester,Stoke,3,0,H,1,0,H,M Dean,15,3,5,2,8,4,10,13,0,1,0,0,2.1,3.5,3.8,,,,,,,,,,,,,3,0
2015-2016_Man United_Southampton,2015-2016,23,1/23/2016,,Man United,Southampton,0,1,A,0,0,D,M Jones,8,7,1,2,4,4,11,8,0,0,0,0,1.91,3.5,4.75,,,,,,,,,,,,,0,3
2015-2016_Norwich_Liverpool,2015-2016,23,1/23/2016,,Norwich,Liverpool,4,5,A,2,1,H,L Mason,6,13,5,7,3,3,10,14,0,1,0,0,4.33,3.5,1.95,,,,,,,,,,,,,0,3
2015-2016_Sunderland_Bournemouth,2015-2016,23,1/23/2016,,Sunderland,Bournemouth,1,1,D,1,1,D,R East,10,15,5,5,3,4,5,9,1,1,0,0,3.0,3.4,2.5,,,,,,,,,,,,,1,1
2015-2016_Watford_Newcastle,2015-2016,23,1/23/2016,,Watford,Newcastle,2,1,H,0,0,D,A Marriner,13,11,5,2,2,7,10,12,2,1,0,0,02.05,3.5,4.0,,,,,,,,,,,,,3,0
2015-2016_West Brom_Aston Villa,2015-2016,23,1/23/2016,,West Brom,Aston Villa,0,0,D,0,0,D,R Madley,4,15,0,4,2,6,7,13,0,1,0,0,2.1,3.3,4.0,,,,,,,,,,,,,1,1
2015-2016_West Ham_Man City,2015-2016,23,1/23/2016,,West Ham,Man City,2,2,D,1,1,D,C Pawson,10,16,3,3,5,2,11,15,2,3,0,0,5.0,4.0,1.73,,,,,,,,,,,,,1,1
2015-2016_Arsenal_Chelsea,2015-2016,23,1/24/2016,,Arsenal,Chelsea,0,1,A,0,1,A,M Clattenburg,9,12,1,6,6,7,14,13,1,3,1,0,2.1,3.5,3.9,,,,,,,,,,,,,0,3
2015-2016_Everton_Swansea,2015-2016,23,1/24/2016,,Everton,Swansea,1,2,A,1,2,A,A Taylor,20,7,2,5,7,1,5,12,0,3,0,0,1.73,3.8,5.5,,,,,,,,,,,,,0,3
2015-2016_Arsenal_Southampton,2015-2016,24,2/2/2016,,Arsenal,Southampton,0,0,D,0,0,D,L Mason,21,14,11,3,13,3,11,19,2,1,0,0,1.75,3.75,5.25,,,,,,,,,,,,,1,1
2015-2016_Crystal Palace_Bournemouth,2015-2016,24,2/2/2016,,Crystal Palace,Bournemouth,1,2,A,1,1,D,M Jones,14,8,3,4,5,3,11,15,3,4,0,0,2.45,3.3,3.2,,,,,,,,,,,,,0,3
2015-2016_Leicester_Liverpool,2015-2016,24,2/2/2016,,Leicester,Liverpool,2,0,H,0,0,D,A Marriner,13,14,6,2,3,12,6,7,0,1,0,0,2.63,3.4,2.88,,,,,,,,,,,,,3,0
2015-2016_Man United_Stoke,2015-2016,24,2/2/2016,,Man United,Stoke,3,0,H,2,0,H,R East,15,10,5,0,2,5,13,13,2,1,0,0,1.7,3.75,5.75,,,,,,,,,,,,,3,0
2015-2016_Norwich_Tottenham,2015-2016,24,2/2/2016,,Norwich,Tottenham,0,3,A,0,2,A,K Friend,10,17,2,6,6,8,8,9,2,2,0,0,4.5,3.75,1.85,,,,,,,,,,,,,0,3
2015-2016_Sunderland_Man City,2015-2016,24,2/2/2016,,Sunderland,Man City,0,1,A,0,1,A,S Attwell,11,6,2,2,8,4,6,15,1,4,0,0,8.0,4.75,1.45,,,,,,,,,,,,,0,3
2015-2016_West Brom_Swansea,2015-2016,24,2/2/2016,,West Brom,Swansea,1,1,D,0,0,D,N Swarbrick,17,18,7,4,7,7,12,13,0,0,0,0,2.63,3.1,3.1,,,,,,,,,,,,,1,1
2015-2016_West Ham_Aston Villa,2015-2016,24,2/2/2016,,West Ham,Aston Villa,2,0,H,0,0,D,J Moss,25,6,6,2,5,5,9,11,3,0,0,1,1.91,3.5,4.75,,,,,,,,,,,,,3,0
